Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
13.65,1.001601910698963,45.7402,780.9834,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16.1,0.900482330312769,189.3846,3630.6074,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.175,1.4529355500946424,107.3622,317.5866,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12.85,1.3795289292597879,39.7164,231.6984,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.5,1.0146012547136611,32.99,133.16,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13.8,0.8971045988937485,245.1802,5650.6446,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.78,0.8888888888888888,263.7568,2636.5679999999998,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
19.7,1.1266079165678171,96.0726,1272.3438,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
14.65,0.8749999999999999,161.5552,324.9104,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.67,1.5153189977102455,130.0626,131.1626,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.11,0.888888888888889,131.2968,260.9936,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.65,1.5415872219831657,260.0936,260.9936,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.2,0.9992070456152972,160.6578,3690.5294,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6.32,0.888888888888889,40.2822,1139.1838,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4.88,0.8919661124165857,52.9298,1995.4026,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5.425,0.7407710616542132,88.3514,1416.8224,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
15.85,0.9159088210318368,37.2506,265.6542,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7.5,1.0038936453306724,121.7072,3552.7088,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
12.65,0.8968477060176689,161.5578,2406.867,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9.06,1.4724029968510224,211.956,213.05599999999998,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20.75,0.8561975591644059,124.17299999999999,2956.152,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8.93,1.5996460104254258,152.134,153.134,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.0,0.8333333333333334,79.7644,1649.8524,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
16.7,1.0364604620449323,181.9292,3101.2964,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6.36,0.8985398684096463,165.6526,4769.1254,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5.365000000000001,0.870492878994874,170.4764,3435.528,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
14.1,0.8905453024834796,86.4198,1133.8574,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.55,0.9975539350626028,152.334,2603.278,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
13.0,0.997913847976093,45.406000000000006,605.878,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9.3,0.8945416551110307,192.8846,2293.0152,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17.6,1.5192846485470044,118.7782,119.1782,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12.3,0.8865996988884407,92.9804,1929.4884,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.05,0.8444907405551507,109.8912,2074.6328,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
11.8,0.8943333415572738,79.9618,241.6854,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
17.25,0.8893843861875341,251.3724,6795.1548,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
15.85,1.0043623332372364,42.7112,639.168,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
18.85,0.9996775896627969,192.1846,3248.4382,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
16.35,0.8531300013283512,227.6062,7222.5984,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
14.1,1.0397377088272168,229.0668,3225.1352,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7.905,0.9112349102875497,249.0408,3755.112,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12.0,0.9983581020203086,179.3976,3440.8544,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
12.15,0.8877838363396925,163.4552,974.7312,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10.1,1.0013298752627957,75.367,535.969,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17.5,1.004720898992073,262.491,5259.82,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
18.35,1.4921091178102075,152.034,306.268,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17.1,0.9202138000127339,112.3886,1779.0176,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.785,0.8884289235993256,61.451,759.012,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11.8,0.998234478190018,125.9704,1877.556,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
13.15,0.9082376943488283,171.8764,3779.0808,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6.4,1.1867037738488235,41.5796,41.2796,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8.5,0.8796766140909911,51.1324,259.66200000000003,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
8.645,0.9981558165571558,96.34100000000001,193.082,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
17.6,0.850009270205843,110.9202,1687.8029999999999,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
9.1,0.811736089985496,127.5362,4655.9394,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
12.8,0.920975183379322,225.9404,4950.8888,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.63,0.9971935423940371,95.4436,1418.154,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9.285,1.0028202334912537,246.4144,1225.072,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.6,0.869925054903026,231.03,5359.69,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8.895,0.8263128183546923,176.237,1764.37,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16.35,0.8754133987448592,195.21099999999998,2553.343,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
17.6,0.9989435018058513,43.3454,1006.6896,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.975,0.9982383389253319,85.225,1081.925,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.85,1.0045302692120919,36.7164,308.9312,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
15.7,0.8071456612029198,178.666,2516.724,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8.985,1.123860389636387,128.83100000000002,1428.141,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
20.35,0.8802726698480887,260.1594,2093.2752,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6.59,0.9114642006741038,85.6908,1929.4884,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19.85,0.9118627693367218,264.0884,5829.7448,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
16.85,0.9995180339473435,91.4488,2082.6224,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19.35,0.8983028300982302,173.1738,7298.4996,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
16.75,1.1611271867344635,256.4988,7452.9652,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
17.6,0.8530871855424522,110.5202,450.0808,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.905,1.5255089688262695,250.4408,500.6816,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.85,0.8046503360949405,126.20200000000001,3668.558,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
7.785,0.8552193160676144,103.1964,736.3748,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.825,0.9061165148784202,253.0698,6088.0752,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
9.0,0.9941213956566134,101.0016,2125.2336,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
20.75,0.9634429827892376,153.0024,2277.036,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11.1,1.5187501077207262,190.3846,573.2538,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.26,0.879674610102616,151.1366,2267.049,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18.2,1.3024726266861897,147.3734,296.9468,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.0,1.0019789352344404,46.306000000000004,559.2719999999999,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
20.25,0.9998523956558377,222.1772,5559.43,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8.695,0.9995030613158775,95.5094,1237.7222,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7.27,0.8895926838670725,113.5518,569.259,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10.695,0.8941670684058874,174.0712,3866.9664,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12.85,0.9011444594986182,198.4768,1379.5376,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.075,0.8511671067203848,142.7128,1869.5664,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20.2,0.8545341494426832,196.21099999999998,5499.508000000001,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8.195,1.022809299787468,94.3462,925.462,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7.09,0.9998523911592699,47.9034,583.2408,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6.095,0.9970691118037831,141.4154,1418.154,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
19.35,0.835239972058251,80.2644,942.7728,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6.15,0.9066715952553488,99.3384,2364.9216,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
17.35,0.9951689928052584,87.9856,3251.7672,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
20.2,1.4779204098846637,125.2678,254.3356,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17.7,0.880911623328237,167.0474,5895.659000000001,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
17.85,0.9104648444709166,93.7436,1134.5232,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9.395,0.8894938806122568,224.972,7696.648,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15.75,1.0040551992946536,250.5382,2775.7202,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7.475,1.040769047487308,241.2854,5317.0788,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.075,0.888888888888889,98.0068,874.8612,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.445,0.8978670602693559,92.6436,1039.9796,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19.1,0.9980583899588474,235.0958,3038.0454,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20.25,1.0001911381613102,193.6162,3848.324,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.0,0.9113964577550987,59.1904,527.3136,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6.67,0.9170379007586845,89.1514,2390.8878,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
13.0,0.9951101211586245,60.222,1677.816,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
16.7,0.9971251413475316,112.7176,801.6232,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.07,0.8707950823674528,115.5834,1267.0174,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6.48,1.0002176067877442,148.0076,886.8456,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
19.0,1.5044601239378619,228.27200000000002,452.744,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.35,1.0011855218239496,147.5392,3877.6192,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5.98,0.9940995947461371,146.6418,4414.254,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.299999999999999,0.9940995902480949,122.4388,5448.9072,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.695,0.9030742939969448,223.9404,4950.8888,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15.0,1.004587394122817,62.6168,958.752,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11.15,0.8454938715355207,149.9708,1956.1204,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20.85,0.8892571120807655,103.2306,2404.2038,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9.8,1.5036618289179637,194.3478,387.4956,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.35,0.8977450339299514,165.0842,994.7052,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
9.6,1.0217581506103757,101.29899999999999,1754.3829999999998,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
18.0,0.9953958628937083,129.9994,3340.9844,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13.35,0.8929520201902349,216.7166,3918.8988,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
20.7,1.1236322102766056,76.367,306.268,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15.1,0.8979716167614927,158.4604,4278.4308,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
16.2,1.0013236528790135,260.6278,4425.5726,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13.8,0.995196514305569,230.9984,9267.936,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
15.6,1.4545219694311515,76.867,229.701,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21.1,0.9945977375567663,129.3994,2055.9904,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5.5,1.0393546711503105,101.3016,3339.6528,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
15.1,1.0014644406803646,221.7456,6410.3224,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
15.7,1.0053836577606758,122.9046,1992.0736,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.895,1.00500881783371,104.4332,2870.9296,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
17.2,0.909416904187752,164.5184,2807.0128,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17.35,0.9988041301684442,88.18299999999999,539.298,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.285,0.9288589776234621,174.3054,4377.635,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
20.25,1.0017758811179884,180.9976,2716.4640000000004,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
18.75,1.5800525313824512,190.9504,383.5008,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15.85,0.899568120731949,59.5904,703.0848,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6.17,0.9996413347679315,66.3826,1937.4779999999998,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
19.5,0.8890737298768088,182.2608,3307.6944,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
19.2,0.8185964692190044,197.611,3142.5759999999996,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
16.7,0.8333333333333335,181.2292,2554.0088,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20.85,0.884637893629609,104.0648,1869.5664,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
14.5,0.9238293008649344,260.4594,5494.8474,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
11.395,0.999934926598878,233.1616,6093.4016,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.97,0.9595803233081396,174.0422,2586.633,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7.71,1.0032039027994066,55.2956,1255.6988,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
19.25,0.9997439952735006,141.7496,4093.3384,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7.075,0.8477138753246293,142.2128,3163.8816,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19.35,0.9019340924722528,166.0816,5033.448,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
11.6,0.8984927420590082,79.9276,1137.1864,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8.985,0.8645622887410602,98.77,2696.49,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12.1,0.9370657476111879,178.56599999999997,898.83,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10.0,0.9064253644933079,118.244,2756.4120000000003,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
14.35,1.001013118187016,81.896,878.8560000000001,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10.395,1.001029255121628,58.222,659.1419999999999,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17.7,1.4438702290401608,182.6292,182.4292,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8.1,0.904606150246668,211.4902,3610.6334,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8.05,1.0260998891413837,256.4646,5153.292,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9.195,0.9029865360848558,108.7596,2588.6304,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20.7,1.0029644538686877,212.5876,1286.3256,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
15.7,0.7714156649387875,110.1544,1230.3984,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
15.1,0.7142857142857143,60.2194,1733.7432,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18.35,1.5796974027450046,193.8162,384.8324,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
16.5,0.8573518666285804,180.0318,3969.4996,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
9.0,0.8886371621046534,176.437,7763.228,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6.785,0.9997013907585011,41.2112,809.6128,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19.5,0.9287671654699342,178.6002,1253.7014,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.575,0.8992339214213104,195.2768,5715.2272,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
18.2,0.9966800152275694,57.7904,1464.76,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
16.75,0.998771985100373,169.8106,3251.1014,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.47,0.7499999999999999,214.3218,4274.436,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20.349999999999998,0.9544543860988405,231.7958,5375.0034,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18.2,0.9176623060568966,38.019,1318.2839999999999,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
13.85,0.8022011309599629,119.4124,2251.7356,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.635,0.8290734584650283,37.4506,1176.4686,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6.11,1.0146726410364846,130.4968,3523.4136,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15.25,0.9110397029561993,86.2198,610.5386,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.85,0.875,96.4094,1237.7222,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.2,1.5045027546734717,235.1248,474.0496,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14.65,0.8571428571428571,52.6666,717.7324,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
20.75,0.9580239938387693,150.5024,2580.6408,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10.195,1.1254682914239649,143.2154,2552.6772,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7.605,0.6790810765265841,164.021,3914.9040000000005,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
18.0,0.9117718220634586,88.5514,796.9626,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
13.35,1.579579341916745,228.9352,916.1408,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18.35,0.8829651488587517,191.3504,3259.7568,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6.59,0.9136415931732406,84.8908,1677.816,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13.8,1.0015940521356015,230.0984,3707.1744,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
21.2,0.8771741772424199,173.5738,2954.1546,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10.5,0.8725483353551369,166.4842,2652.5472,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8.97,0.9052222860203111,52.7956,1037.3164,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10.895,0.9954126056952148,50.9666,717.7324,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
10.6,1.0017287515083755,86.1224,426.11199999999997,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
13.65,1.0269953671027185,231.1668,6911.004,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19.0,0.8930854698263525,211.0244,3811.0392,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
15.6,0.8384539454222717,115.3518,2277.036,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6.8,1.4865628484423876,48.9034,48.6034,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.865,0.9224450906170952,212.8218,5770.4886,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10.8,1.1882469113167191,40.2138,690.4346,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16.7,0.9099562841695661,110.2886,1890.2062,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
18.849999999999998,0.9095813709461807,126.2336,3195.84,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15.15,0.8087558959417442,150.1708,1504.7079999999999,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10.5,0.8333333333333333,238.3248,711.0744,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17.6,0.8918589561599494,174.2422,4311.055,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
19.35,0.9026740585353499,175.4738,521.3214,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15.7,0.9986843733860107,59.4562,829.5868,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
